entry_id,src_oui,src2dst_transmission_rate_ms,src2dst_transmission_rate_bytes_ms,src2dst_total_packets,src2dst_total_duration_ms,src2dst_total_bytes,src2dst_stdev_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_max_ps,protocol,dst_oui,dst2src_transmission_rate_ms,dst2src_transmission_rate_bytes_ms,dst2src_total_packets,dst2src_total_duration_ms,dst2src_total_bytes,dst2src_stdev_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_max_ps,bidirectional_transmission_rate_ms,bidirectional_transmission_rate_byte_ms,bidirectional_total_packets,bidirectional_total_duration_ms,bidirectional_total_bytes,bidirectional_stdev_ps,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_max_ps,label
929967,Amazon Technologies Inc.,0.0153508535786223,1.9450517318748035,109,7100.582351446152,13811.0,74.66860150358248,72.0,126.70642201834862,585.0,w,ASUSTek COMPUTER INC.,0.0060696783885358,2.01623680288273,33,5436.86137676239,10962.0,330.4052107727496,127.0,332.1818181818182,1177.0,142.0,24773.0,142,6397.00861120224,24773.0,192.8242147452045,72.0,174.45774647887325,1177.0,smart_speaker
929968,ASUSTek COMPUTER INC.,32.66195072872766,14893.849532299811,5,0.153083324432373,2280.0,0.0,456.0,456.0,456.0,w,"CHONGQING FUGUI ELECTRONICS CO.,LTD.",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
929979,ASUSTek COMPUTER INC.,39.91336553577478,18200.4946843133,5,0.1252713203430175,2280.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
929982,ASUSTek COMPUTER INC.,137.68745178498153,62785.47801395158,6,0.043576955795288,2736.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930004,ASUSTek COMPUTER INC.,414.99000692589294,189235.4431582072,3,0.0072290897369384,1368.0,0.0,456.0,456.0,456.0,w,Intel Corporate,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930011,ASUSTek COMPUTER INC.,0.0046220135729151,2.1076381892492893,8,1730.8473620414734,3648.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930019,Tonly Technology Co. Ltd,0.0021573553944819,0.187073532064364,14,6489.426839828491,1214.0,36.04249192952391,72.0,86.71428571428571,175.0,w,ASUSTek COMPUTER INC.,30.0028183723542,5250.493215161985,2,0.0666604042053222,350.0,0.0,175.0,175.0,175.0,16.0,1564.0,16,226.05279064178467,1564.0,44.60030829489859,72.0,97.75,175.0,smart_switch
930040,ASUSTek COMPUTER INC.,56.68514589217899,25848.42652683362,3,0.0529239177703857,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930041,ASUSTek COMPUTER INC.,34.3516654518055,15664.359446023307,3,0.087332010269165,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930054,"Google, Inc.",0.0031817413822004,0.3142348393658937,21,6600.159308195114,2074.0,25.970504811832328,74.0,98.76190476190476,126.0,w,ASUSTek COMPUTER INC.,1.0,1013.0,1,1.0,1013.0,0.0,1013.0,1013.0,1013.0,22.0,3087.0,22,4800.325342416763,3087.0,192.11771636720223,74.0,140.3181818181818,1013.0,mobile
930061,ASUSTek COMPUTER INC.,0.0344165527141195,15.6939480376385,244,7089.611851215363,111264.0,0.0,456.0,456.0,456.0,w,Raspberry Pi Foundation,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930064,ASUSTek COMPUTER INC.,95.8245400268064,43695.99025222371,3,0.0313072204589843,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930071,ASUSTek COMPUTER INC.,0.0115637899486578,5.27308821658799,80,6918.147108793259,36480.0,0.0,456.0,456.0,456.0,w,"Google, Inc.",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930072,ASUSTek COMPUTER INC.,419.0253421692364,191075.5560291718,3,0.0071594715118408,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930074,ASUSTek COMPUTER INC.,143.69221809212218,65523.65145000771,2,0.0139186382293701,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930093,"Google, Inc.",1.0,157.0,1,1.0,157.0,0.0,157.0,157.0,157.0,w,IPV6 Multicast,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,mobile
930097,ASUSTek COMPUTER INC.,166.74898820835355,76037.53862300921,5,0.0299851894378662,2280.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930107,"Samsung Electronics Co.,Ltd",0.0028383106055294,0.2729786964729834,17,5989.478377342224,1635.0,4.300961508336685,93.0,96.17647058823528,102.0,w,Broadcast,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,mobile
930119,ASUSTek COMPUTER INC.,124.51917824486404,56780.745279658,3,0.024092674255371,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930130,ASUSTek COMPUTER INC.,518.647706195128,236503.35402497835,2,0.0038561820983886,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930136,ASUSTek COMPUTER INC.,0.0243951369430763,11.124182446042797,173,7091.577325582504,78888.0,0.0,456.0,456.0,456.0,w,Raspberry Pi Foundation,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930143,ASUSTek COMPUTER INC.,543.4444156517233,247810.6535371858,2,0.0036802291870117,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930145,ASUSTek COMPUTER INC.,105.1485108801016,47947.72096132633,3,0.0285310745239257,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930168,ASUSTek COMPUTER INC.,372.7828405522308,169988.97529181727,3,0.0080475807189941,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930176,ASUSTek COMPUTER INC.,78.81511547062028,35939.692654602855,2,0.0253758430480957,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930190,ASUSTek COMPUTER INC.,557.567829843802,254250.93040877368,2,0.003587007522583,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930193,ASUSTek COMPUTER INC.,557.0124833997344,253997.6924302789,2,0.0035905838012695,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930195,ASUSTek COMPUTER INC.,102.75203945810436,46854.92999289558,3,0.0291965007781982,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930201,ASUSTek COMPUTER INC.,45.21705632497,20618.97768418632,3,0.0663466453552246,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930216,ASUSTek COMPUTER INC.,0.0775399974705591,35.35823884657496,14,180.5519790649414,6384.0,0.0,456.0,456.0,456.0,w,"Murata Manufacturing Co., Ltd.",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930266,ASUSTek COMPUTER INC.,60.666853092907765,27664.085010365943,3,0.049450397491455,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930300,ASUSTek COMPUTER INC.,50.4884651728268,23022.740118809023,6,0.1188390254974365,2736.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930312,ASUSTek COMPUTER INC.,228.0504567203132,103991.0082644628,2,0.0087699890136718,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930317,ASUSTek COMPUTER INC.,0.2166117890297282,98.7749757975561,4,18.46621561050415,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930318,ASUSTek COMPUTER INC.,411.300362828098,187552.96544961265,3,0.0072939395904541,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930334,ASUSTek COMPUTER INC.,552.9735003295979,252155.91615029663,2,0.0036168098449707,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930335,"Google, Inc.",1.0,141.0,1,1.0,141.0,0.0,141.0,141.0,141.0,w,Multicast,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,mobile
930342,ASUSTek COMPUTER INC.,55.86610156397764,25474.9423131738,5,0.0894997119903564,2280.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930346,ASUSTek COMPUTER INC.,231.69963356473383,105655.03290551864,3,0.0129477977752685,1368.0,0.0,456.0,456.0,456.0,w,"Samsung Electronics Co.,Ltd",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930348,ASUSTek COMPUTER INC.,416.5010095660521,189924.4603621197,3,0.0072028636932373,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930374,ASUSTek COMPUTER INC.,153.94766012112314,70200.13301523215,3,0.0194871425628662,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930401,ASUSTek COMPUTER INC.,191.71624030594364,87422.6055795103,3,0.0156481266021728,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930407,ASUSTek COMPUTER INC.,106.90755231565264,48749.8438559376,5,0.046769380569458,2280.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930415,ASUSTek COMPUTER INC.,43.93229428523546,20033.12619406737,3,0.0682868957519531,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930435,Tonly Technology Co. Ltd,0.0052543927848979,0.4421416987527381,34,6470.776242256165,2861.0,29.943213267136937,72.0,84.1470588235294,175.0,w,ASUSTek COMPUTER INC.,0.0005792914170825,0.1013759979894514,2,3452.493755340576,350.0,0.0,175.0,175.0,175.0,36.0,3211.0,36,6203.360068321228,3211.0,35.77539458936395,72.0,89.19444444444444,175.0,smart_switch
930446,ASUSTek COMPUTER INC.,410.50867806342166,187191.95719692027,3,0.007308006286621,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930450,ASUSTek COMPUTER INC.,113.33812521955306,51682.18510011619,4,0.035292625427246,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930452,ASUSTek COMPUTER INC.,186.7759948937939,85169.85367157,3,0.0160620212554931,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930453,ASUSTek COMPUTER INC.,240.9757835167045,109884.95728361724,2,0.0082995891571044,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930460,ASUSTek COMPUTER INC.,115.20518578030476,52533.56471581897,4,0.0347206592559814,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930467,ASUSTek COMPUTER INC.,114.07071109982957,52016.24426152228,3,0.0262994766235351,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930471,ASUSTek COMPUTER INC.,252.2662015457252,115033.3879048507,2,0.0079281330108642,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930478,ASUSTek COMPUTER INC.,224.33431984310928,102296.44984845784,3,0.0133728981018066,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930479,ASUSTek COMPUTER INC.,38.55743974113047,17582.192521955494,3,0.0778059959411621,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930483,ASUSTek COMPUTER INC.,242.88522564953865,110755.66289618963,3,0.0123515129089355,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930517,ASUSTek COMPUTER INC.,1.0,456.0,1,1.0,456.0,0.0,456.0,456.0,456.0,w,"Vizio, Inc",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930518,ASUSTek COMPUTER INC.,35.00902184879561,15964.113963050797,8,0.2285125255584716,3648.0,0.0,456.0,456.0,456.0,w,"Apple, Inc.",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930538,ASUSTek COMPUTER INC.,553.7766041721679,252522.1315025086,2,0.0036115646362304,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930539,ASUSTek COMPUTER INC.,130.88181236640506,59682.10643908071,2,0.0152809619903564,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930564,ASUSTek COMPUTER INC.,0.3598798158435535,119.12091379289544,2590,7196.847074985504,857295.0,0.0438950463355292,331.0,331.0019305019305,332.0,w,Broadcast,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930566,ASUSTek COMPUTER INC.,42.979820725449656,19598.798250805045,4,0.093066930770874,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930568,ASUSTek COMPUTER INC.,44.65556805559006,20362.939033349063,3,0.0671808719635009,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930580,ASUSTek COMPUTER INC.,0.0477940928104332,21.79410632155756,109,2280.616569757461,49704.0,0.0,456.0,456.0,456.0,w,"Hon Hai Precision Ind. Co.,Ltd.",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930581,ASUSTek COMPUTER INC.,370.6361507533248,169010.0847435161,4,0.0107922554016113,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930595,ASUSTek COMPUTER INC.,0.005204477979486,0.6557642254152406,35,6724.978016614914,4410.0,0.0,126.0,126.0,126.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930602,ASUSTek COMPUTER INC.,366.7471691514013,167236.70913303897,4,0.01090669631958,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930611,ASUSTek COMPUTER INC.,110.03040438620654,50173.86440011018,2,0.018176794052124,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930629,ASUSTek COMPUTER INC.,82.67788057190917,37701.11354079058,6,0.07257080078125,2736.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930633,ASUSTek COMPUTER INC.,169.26678571788895,77185.65428735736,4,0.0236313343048095,1824.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930663,ASUSTek COMPUTER INC.,215.16423423192347,98114.8908097571,2,0.0092952251434326,912.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
930678,ASUSTek COMPUTER INC.,70.35652100981297,32082.57358047472,3,0.0426399707794189,1368.0,0.0,456.0,456.0,456.0,w,Not Found,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,router
